Request ,BusinessUnit,
"""SMT1500RM1UC* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0161-2942 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jacquelyn Booth"", ""refNum_s"": """"",TRUE,
"""cch-cp12 AND shipLocation_s:14802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326020"", ""refNum_s"": ""618236""",TRUE,
"""576-110-012 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""618528""",TRUE,
"""SMT1500RM1UC* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0161-2942 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jacquelyn Booth"", ""refNum_s"": """"",TRUE,
"""spkfu AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""618512""",TRUE,
"""MCTP61 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328841"", ""refNum_s"": ""617987""",TRUE,
"""APC SMART-UPS WITH SMARTCONNECT 1500VA RM 1U 120V --* AND shipLocation_s:12702 AND customerAccount_s:AC0161-2942 AND businessUnit_s:Accu-Tech AND advancedPartSearch:Y"", ""userName_s"": ""Jacquelyn Booth"", ""refNum_s"": ""100088460""",FALSE,
"""BLRSB408-038B AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235121"", ""refNum_s"": """"",TRUE,
"""70-140-030-020* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0001-5961 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Hannah Shook"", ""refNum_s"": """"",FALSE,
"""34537-E02* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-7190 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Patrick Saxe"", ""refNum_s"": """"",TRUE,
"""CEX50C6SWLHIV2* AND businessUnit_s:Accu-Tech AND shipLocation_s:16023 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""BEY2Z5898* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0011-8872 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Shanell Wade"", ""refNum_s"": """"",FALSE,
"""1303095 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307091"", ""refNum_s"": ""618037""",TRUE,
"""lb57* AND salesLocation_s:60664 AND shipLocation_s:14001 AND customerAccount_s:AC0019-6925 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Kelly Waldvogel"", ""refNum_s"": """"",FALSE,
"""W3024L101* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-2938 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Chris Seeman"", ""refNum_s"": """"",TRUE,
"""LD10WH6-A* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0158-4484 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kyle Edwards"", ""refNum_s"": """"",TRUE,
"""CAT32HP4Z34 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""618347""",TRUE,
"""6AUJK-SW6* AND salesLocation_s:62746 AND shipLocation_s:15428 AND customerAccount_s:AC0158-9227 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Robert Bodnar"", ""refNum_s"": """"",TRUE,
"""H200X044H1T-B AND shipLocation_s:13603 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227835"", ""refNum_s"": ""618348""",TRUE,
"""576-a10-010 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339347"", ""refNum_s"": ""618257""",TRUE,
"""8500-05-000 AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328811"", ""refNum_s"": ""618229""",TRUE,
"""CCH-CP06-E4 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329125"", ""refNum_s"": ""618286""",TRUE,
"""m2lcd12-091A1 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339347"", ""refNum_s"": ""618257""",TRUE,
"""10608- AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237306"", ""refNum_s"": ""618230""",TRUE,
"""78227441477* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0054-1654 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Nicholas Garets"", ""refNum_s"": """"",FALSE,
"""77-246-5B AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""618256""",TRUE,
"""50633 AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": ""618242""",TRUE,
"""cc7-750- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""213117"", ""refNum_s"": """"",TRUE,
"""101346at* AND businessUnit_s:Accu-Tech AND shipLocation_s:15642 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""41080-4wp* AND salesLocation_s:60181 AND shipLocation_s:12004 AND customerAccount_s:AC0002-9934 AND businessUnit_s:WESCO"", ""userName_s"": ""Bobbi Lewis"", ""refNum_s"": """"",FALSE,
"""wp1250/ AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230714"", ""refNum_s"": ""618145""",TRUE,
"""pzwmc2630 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""618098""",TRUE,
"""32D1-1-30BK AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334120"", ""refNum_s"": ""618154""",TRUE,
"""6A-272- AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223249"", ""refNum_s"": ""618147""",TRUE,
"""87 51 180 SBA* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0001-5961 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Danny Jenkins"", ""refNum_s"": """"",FALSE,
"""6B-272-4B* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3148 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Melissa Saul"", ""refNum_s"": """"",TRUE,
"""MPLS2 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329187"", ""refNum_s"": ""618123""",TRUE,
"""2PK-MSHXL14* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0001-5961 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Danny Jenkins"", ""refNum_s"": """"",FALSE,
"""12F AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": """"",TRUE,
"""6D460-10V AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""617999""",TRUE,
"""1036267AT* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""M57193B AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327898"", ""refNum_s"": """"",TRUE,
"""012e88-311 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": ""617960""",TRUE,
"""55053-703* AND salesLocation_s:62533 AND shipLocation_s:11102 AND customerAccount_s:AC0158-1550 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Shannon Brown"", ""refNum_s"": """"",TRUE,
"""012ZUC-T4F22D20 AND shipLocation_s:15428 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239908"", ""refNum_s"": ""596871""",TRUE,
"""m20ap-270* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6194 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""John-Riley Hathcock"", ""refNum_s"": """"",TRUE,
"""FSM-70S AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": """"",TRUE,
"""42080 AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226317"", ""refNum_s"": ""617859""",TRUE,
"""658a AND shipLocation_s:12601 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224014"", ""refNum_s"": ""617848""",TRUE,
"""chc-cp- AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327282"", ""refNum_s"": ""617831""",TRUE,
"""9116P_0101000 AND shipLocation_s:15009 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""231421"", ""refNum_s"": ""617790""",TRUE,
"""fc3x06ldft* AND salesLocation_s:62396 AND shipLocation_s:14802 AND customerAccount_s:AC0159-8993 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Andrew Holman"", ""refNum_s"": """"",TRUE,
"""XHW-3630-DG* AND businessUnit_s:Accu-Tech AND shipLocation_s:11102 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""T00032270* AND salesLocation_s:62531 AND shipLocation_s:15625 AND customerAccount_s:AC0158-3337 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alfred Nelson"", ""refNum_s"": """"",TRUE,
"""61110- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""325146"", ""refNum_s"": """"",TRUE,
"""TF6-OS2- AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223249"", ""refNum_s"": ""617752""",TRUE,
"""cj64hacssbc AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617714""",TRUE,
"""THT B427 TRANS* AND salesLocation_s:60829 AND shipLocation_s:14507 AND customerAccount_s:AC0156-0164 AND dcLocation_s:7303 AND businessUnit_s:WESCO"", ""userName_s"": ""Kelsea Kluttz"", ""refNum_s"": """"",FALSE,
"""024zu AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224559"", ""refNum_s"": ""617582""",TRUE,
"""10260-712 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237306"", ""refNum_s"": ""617090""",TRUE,
"""69586-W24* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0161-8832 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Hank Smitherman"", ""refNum_s"": """"",TRUE,
"""eq01u AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238367"", ""refNum_s"": ""612582""",TRUE,
"""CYXT24S2B1S1SB011M AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227658"", ""refNum_s"": ""616699""",TRUE,
"""m582* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0162-0944 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Simon Ruppert"", ""refNum_s"": """"",TRUE,
"""9BC5P024L-T516A AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""301951"", ""refNum_s"": ""617523""",TRUE,
"""10GXS12004* AND salesLocation_s:61961 AND shipLocation_s:16011 AND customerAccount_s:AC0161-0766 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Marlon Doppe"", ""refNum_s"": """"",TRUE,
"""fl2lc2mmom AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""206552"", ""refNum_s"": ""617528""",TRUE,
"""012E8P-3 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334120"", ""refNum_s"": ""617433""",TRUE,
"""100081836* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""202048J* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0161-7402 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Tyler Ballengee"", ""refNum_s"": """"",TRUE,
"""CF150/600EZ AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""617507""",TRUE,
"""NLSM-LCSC-15M* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0161-2574 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ryan Punsalan"", ""refNum_s"": """"",TRUE,
"""DSTR- AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""206552"", ""refNum_s"": ""617471""",TRUE,
"""USL10G-SHLD-BL* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND customerAccount_s:AC0158-3117 AND shipLocationOnlyFlag:Y AND legacyPartFilter:Y AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""852-LL2-006 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": """"",TRUE,
"""TRGBH141.519.25A* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0159-8346 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matthew Zito"", ""refNum_s"": """"",TRUE,
"""RFN-1014-1 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233931"", ""refNum_s"": ""617435""",TRUE,
"""P3R127PV* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0000-5694 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"",FALSE,
"""ADSV2536BK* AND businessUnit_s:Accu-Tech AND shipLocation_s:12908 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""760107219* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0194-7020 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Kurtinitis"", ""refNum_s"": """"",TRUE,
"""PE89-24100* AND salesLocation_s:62397 AND shipLocation_s:14810 AND customerAccount_s:AC0158-2216 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Camden Lee"", ""refNum_s"": """"",TRUE,
"""760152561* AND salesLocation_s:62681 AND shipLocation_s:14611 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jay Mong"", ""refNum_s"": """"",TRUE,
"""125822-20Y* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0000-5694 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"",FALSE,
"""10118571* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0000-5694 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"",FALSE,
"""10608-701* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""JP2W-L20* AND salesLocation_s:61962 AND shipLocation_s:16023 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jennie Robinson"", ""refNum_s"": """"",TRUE,
"""6110g-rl AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": ""617387""",TRUE,
"""61 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": ""617387""",TRUE,
"""7931A_0051001 AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216112"", ""refNum_s"": ""617383""",TRUE,
"""9c6 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": ""617380""",TRUE,
"""7888888* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0173-0939 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Shanell Wade"", ""refNum_s"": """"",FALSE,
"""189754 AND shipLocation_s:15428 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337277"", ""refNum_s"": ""609203""",TRUE,
"""PRV AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313507"", ""refNum_s"": ""617375""",TRUE,
"""TSZ1542624* AND businessUnit_s:Accu-Tech AND shipLocation_s:15428 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""41084 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""410840 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""6110g-rl AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""foas2f10glclc-50-2m AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""foas2f10g AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""cch-cs12 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""49255-h24 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""smt1500 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""617372""",TRUE,
"""MX-BL-02 AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332907"", ""refNum_s"": ""617340""",TRUE,
"""1025 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308638"", ""refNum_s"": ""617349""",TRUE,
"""TCF20 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233415"", ""refNum_s"": ""617357""",TRUE,
"""ISTPHCH2MTL* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0067-2995 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""mx-bl-04 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""231421"", ""refNum_s"": """"",TRUE,
"""7131300* AND businessUnit_s:Accu-Tech AND shipLocation_s:12304 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""pnm-c34404rqpz* AND salesLocation_s:62744 AND shipLocation_s:15416 AND customerAccount_s:AC0158-5108 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Chanel Cannon"", ""refNum_s"": """"",TRUE,
"""MX-FP-S-04-0_24 AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332907"", ""refNum_s"": ""617340""",TRUE,
"""14zzz* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0159-7435 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Adam Cervera"", ""refNum_s"": """"",TRUE,
"""ECX-01U* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0186-0120 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Amanda Wyckoff"", ""refNum_s"": """"",TRUE,
"""2412005* AND salesLocation_s:61961 AND shipLocation_s:16011 AND customerAccount_s:AC0161-0766 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Marlon Doppe"", ""refNum_s"": """"",TRUE,
"""1189AP* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0186-0120 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Amanda Wyckoff"", ""refNum_s"": """"",TRUE,
"""utp28x8inrd* AND salesLocation_s:62472 AND shipLocation_s:14506 AND customerAccount_s:AC0158-6919 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Shannon"", ""refNum_s"": """"",TRUE,
"""CEX6AP3D1B-CBU007F AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302766"", ""refNum_s"": ""615617""",TRUE,
"""srb19bly* AND salesLocation_s:62472 AND shipLocation_s:14506 AND customerAccount_s:AC0158-6919 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Shannon"", ""refNum_s"": """"",TRUE,
"""cj6x88tgrd* AND salesLocation_s:62472 AND shipLocation_s:14506 AND customerAccount_s:AC0158-6919 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Shannon"", ""refNum_s"": """"",TRUE,
"""7131106* AND salesLocation_s:62472 AND shipLocation_s:14506 AND customerAccount_s:AC0158-6919 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Shannon"", ""refNum_s"": """"",TRUE,
"""6a-272-2b* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3117 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Amanda Wyckoff"", ""refNum_s"": """"",TRUE,
"""CPCSSX2-0ZF015 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""312371"", ""refNum_s"": """"",TRUE,
"""5F200-1LL* AND salesLocation_s:62746 AND shipLocation_s:15428 AND customerAccount_s:AC0159-0452 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Haroon Mukhtar"", ""refNum_s"": """"",TRUE,
"""YC1-SS6-375* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0005-9619 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Roberto Gonzalez"", ""refNum_s"": """"",FALSE,
"""bch AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": ""617326""",TRUE,
"""ax101731 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""617231""",TRUE,
"""fce AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""617323""",TRUE,
"""FLCSMCXAQY AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""617323""",TRUE,
"""DC-100s* AND salesLocation_s:62746 AND shipLocation_s:15428 AND customerAccount_s:AC0158-1180 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Nelson Albanesi"", ""refNum_s"": """"",TRUE,
"""m13l-262 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302766"", ""refNum_s"": ""616801""",TRUE,
"""77-240-2b AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""617308""",TRUE,
"""P2RFC-2163 AND shipLocation_s:16041 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""318654"", ""refNum_s"": ""617314""",TRUE,
"""WBT4X24BU AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""617308""",TRUE,
"""810-l27-0 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""617291""",TRUE,
"""foas2fsmlcst-1m AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": """"",TRUE,
"""810- AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""617291""",TRUE,
"""zm6a-s03-06 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""617291""",TRUE,
"""100 AND shipLocation_s:13603 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236163"", ""refNum_s"": ""617010""",TRUE,
"""cch-02u* AND salesLocation_s:62399 AND shipLocation_s:15812 AND customerAccount_s:AC0158-4536 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Patrick Sweeney"", ""refNum_s"": """"",TRUE,
